resource_type,owner_id,source,id,name,description,canonical_url,concept_class,publisher,source_type,default_locale,public_access,hierarchy_root_url,attr:hierarchy_level,attr:Classification_Place,attr:chapter_number,attr:Terminal_Node,parent_concept_urls
Concept,WHO,ICD-10-WHO,H52,Disorders of refraction and accommodation,,,Code,,,,,,3,N,7,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H49-H52/]
Concept,WHO,ICD-10-WHO,H53,Visual disturbances,,,Code,,,,,,3,N,7,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H53-H54/]
Concept,WHO,ICD-10-WHO,H54,Visual impairment including blindness (binocular or monocular),,,Code,,,,,,3,N,7,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H53-H54/]
Concept,WHO,ICD-10-WHO,H55,Nystagmus and other irregular eye movements,,,Code,,,,,,3,T,7,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H55-H59/]
Concept,WHO,ICD-10-WHO,H57,Other disorders of eye and adnexa,,,Code,,,,,,3,N,7,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H55-H59/]
Concept,WHO,ICD-10-WHO,H58,Other disorders of eye and adnexa in diseases classified elsewhere,,,Code,,,,,,3,N,7,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H55-H59/]
Concept,WHO,ICD-10-WHO,H59,"Postprocedural disorders of eye and adnexa, not elsewhere classified",,,Code,,,,,,3,N,7,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H55-H59/]
Concept,WHO,ICD-10-WHO,H60,Otitis externa,,,Code,,,,,,3,N,8,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H60-H62/]
Concept,WHO,ICD-10-WHO,H61,Other disorders of external ear,,,Code,,,,,,3,N,8,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H60-H62/]
Concept,WHO,ICD-10-WHO,H62,Disorders of external ear in diseases classified elsewhere,,,Code,,,,,,3,N,8,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H60-H62/]
Concept,WHO,ICD-10-WHO,H65,Nonsuppurative otitis media,,,Code,,,,,,3,N,8,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H65-H75/]
Concept,WHO,ICD-10-WHO,H66,Suppurative and unspecified otitis media,,,Code,,,,,,3,N,8,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H65-H75/]
Concept,WHO,ICD-10-WHO,H67,Otitis media in diseases classified elsewhere,,,Code,,,,,,3,N,8,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H65-H75/]
Concept,WHO,ICD-10-WHO,H68,Eustachian salpingitis and obstruction,,,Code,,,,,,3,N,8,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H65-H75/]
Concept,WHO,ICD-10-WHO,H69,Other disorders of Eustachian tube,,,Code,,,,,,3,N,8,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H65-H75/]
Concept,WHO,ICD-10-WHO,H70,Mastoiditis and related conditions,,,Code,,,,,,3,N,8,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H65-H75/]
Concept,WHO,ICD-10-WHO,H71,Cholesteatoma of middle ear,,,Code,,,,,,3,T,8,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H65-H75/]
Concept,WHO,ICD-10-WHO,H72,Perforation of tympanic membrane,,,Code,,,,,,3,N,8,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H65-H75/]
Concept,WHO,ICD-10-WHO,H73,Other disorders of tympanic membrane,,,Code,,,,,,3,N,8,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H65-H75/]
Concept,WHO,ICD-10-WHO,H74,Other disorders of middle ear and mastoid,,,Code,,,,,,3,N,8,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H65-H75/]
Concept,WHO,ICD-10-WHO,H75,Other disorders of middle ear and mastoid in diseases classified elsewhere,,,Code,,,,,,3,N,8,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H65-H75/]
Concept,WHO,ICD-10-WHO,H80,Otosclerosis,,,Code,,,,,,3,N,8,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H80-H83/]
Concept,WHO,ICD-10-WHO,H81,Disorders of vestibular function,,,Code,,,,,,3,N,8,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H80-H83/]
Concept,WHO,ICD-10-WHO,H82,Vertiginous syndromes in diseases classified elsewhere,,,Code,,,,,,3,T,8,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H80-H83/]
Concept,WHO,ICD-10-WHO,H83,Other diseases of inner ear,,,Code,,,,,,3,N,8,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H80-H83/]
Concept,WHO,ICD-10-WHO,H90,Conductive and sensorineural hearing loss,,,Code,,,,,,3,N,8,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H90-H95/]
Concept,WHO,ICD-10-WHO,H91,Other hearing loss,,,Code,,,,,,3,N,8,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H90-H95/]
Concept,WHO,ICD-10-WHO,H92,Otalgia and effusion of ear,,,Code,,,,,,3,N,8,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H90-H95/]
Concept,WHO,ICD-10-WHO,H93,"Other disorders of ear, not elsewhere classified",,,Code,,,,,,3,N,8,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H90-H95/]
Concept,WHO,ICD-10-WHO,H94,Other disorders of ear in diseases classified elsewhere,,,Code,,,,,,3,N,8,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H90-H95/]
Concept,WHO,ICD-10-WHO,H95,"Postprocedural disorders of ear and mastoid process, not elsewhere classified",,,Code,,,,,,3,N,8,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/H90-H95/]
Concept,WHO,ICD-10-WHO,I00,Rheumatic fever without mention of heart involvement,,,Code,,,,,,3,T,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I00-I02/]
Concept,WHO,ICD-10-WHO,I01,Rheumatic fever with heart involvement,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I00-I02/]
Concept,WHO,ICD-10-WHO,I02,Rheumatic chorea,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I00-I02/]
Concept,WHO,ICD-10-WHO,I05,Rheumatic mitral valve diseases,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I05-I09/]
Concept,WHO,ICD-10-WHO,I06,Rheumatic aortic valve diseases,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I05-I09/]
Concept,WHO,ICD-10-WHO,I07,Rheumatic tricuspid valve diseases,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I05-I09/]
Concept,WHO,ICD-10-WHO,I08,Multiple valve diseases,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I05-I09/]
Concept,WHO,ICD-10-WHO,I09,Other rheumatic heart diseases,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I05-I09/]
Concept,WHO,ICD-10-WHO,I10,Essential (primary) hypertension,,,Code,,,,,,3,T,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I10-I15/]
Concept,WHO,ICD-10-WHO,I11,Hypertensive heart disease,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I10-I15/]
Concept,WHO,ICD-10-WHO,I12,Hypertensive renal disease,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I10-I15/]
Concept,WHO,ICD-10-WHO,I13,Hypertensive heart and renal disease,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I10-I15/]
Concept,WHO,ICD-10-WHO,I15,Secondary hypertension,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I10-I15/]
Concept,WHO,ICD-10-WHO,I20,Angina pectoris,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I20-I25/]
Concept,WHO,ICD-10-WHO,I21,Acute myocardial infarction,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I20-I25/]
Concept,WHO,ICD-10-WHO,I22,Subsequent myocardial infarction,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I20-I25/]
Concept,WHO,ICD-10-WHO,I23,Certain current complications following acute myocardial infarction,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I20-I25/]
Concept,WHO,ICD-10-WHO,I24,Other acute ischaemic heart diseases,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I20-I25/]
Concept,WHO,ICD-10-WHO,I25,Chronic ischaemic heart disease,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I20-I25/]
Concept,WHO,ICD-10-WHO,I26,Pulmonary embolism,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I26-I28/]
Concept,WHO,ICD-10-WHO,I27,Other pulmonary heart diseases,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I26-I28/]
Concept,WHO,ICD-10-WHO,I28,Other diseases of pulmonary vessels,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I26-I28/]
Concept,WHO,ICD-10-WHO,I30,Acute pericarditis,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I30-I52/]
Concept,WHO,ICD-10-WHO,I31,Other diseases of pericardium,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I30-I52/]
Concept,WHO,ICD-10-WHO,I32,Pericarditis in diseases classified elsewhere,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I30-I52/]
Concept,WHO,ICD-10-WHO,I33,Acute and subacute endocarditis,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I30-I52/]
Concept,WHO,ICD-10-WHO,I34,Nonrheumatic mitral valve disorders,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I30-I52/]
Concept,WHO,ICD-10-WHO,I35,Nonrheumatic aortic valve disorders,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I30-I52/]
Concept,WHO,ICD-10-WHO,I36,Nonrheumatic tricuspid valve disorders,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I30-I52/]
Concept,WHO,ICD-10-WHO,I37,Pulmonary valve disorders,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I30-I52/]
Concept,WHO,ICD-10-WHO,I38,"Endocarditis, valve unspecified",,,Code,,,,,,3,T,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I30-I52/]
Concept,WHO,ICD-10-WHO,I39,Endocarditis and heart valve disorders in diseases classified elsewhere,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I30-I52/]
Concept,WHO,ICD-10-WHO,I40,Acute myocarditis,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I30-I52/]
Concept,WHO,ICD-10-WHO,I41,Myocarditis in diseases classified elsewhere,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I30-I52/]
Concept,WHO,ICD-10-WHO,I42,Cardiomyopathy,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I30-I52/]
Concept,WHO,ICD-10-WHO,I43,Cardiomyopathy in diseases classified elsewhere,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I30-I52/]
Concept,WHO,ICD-10-WHO,I44,Atrioventricular and left bundle-branch block,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I30-I52/]
Concept,WHO,ICD-10-WHO,I45,Other conduction disorders,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I30-I52/]
Concept,WHO,ICD-10-WHO,I46,Cardiac arrest,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I30-I52/]
Concept,WHO,ICD-10-WHO,I47,Paroxysmal tachycardia,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I30-I52/]
Concept,WHO,ICD-10-WHO,I48,Atrial fibrillation and flutter,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I30-I52/]
Concept,WHO,ICD-10-WHO,I49,Other cardiac arrhythmias,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I30-I52/]
Concept,WHO,ICD-10-WHO,I50,Heart failure,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I30-I52/]
Concept,WHO,ICD-10-WHO,I51,Complications and ill-defined descriptions of heart disease,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I30-I52/]
Concept,WHO,ICD-10-WHO,I52,Other heart disorders in diseases classified elsewhere,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I30-I52/]
Concept,WHO,ICD-10-WHO,I60,Subarachnoid haemorrhage,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I60-I69/]
Concept,WHO,ICD-10-WHO,I61,Intracerebral haemorrhage,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I60-I69/]
Concept,WHO,ICD-10-WHO,I62,Other nontraumatic intracranial haemorrhage,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I60-I69/]
Concept,WHO,ICD-10-WHO,I63,Cerebral infarction,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I60-I69/]
Concept,WHO,ICD-10-WHO,I64,"Stroke, not specified as haemorrhage or infarction",,,Code,,,,,,3,T,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I60-I69/]
Concept,WHO,ICD-10-WHO,I65,"Occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction",,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I60-I69/]
Concept,WHO,ICD-10-WHO,I66,"Occlusion and stenosis of cerebral arteries, not resulting in cerebral infarction",,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I60-I69/]
Concept,WHO,ICD-10-WHO,I67,Other cerebrovascular diseases,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I60-I69/]
Concept,WHO,ICD-10-WHO,I68,Cerebrovascular disorders in diseases classified elsewhere,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I60-I69/]
Concept,WHO,ICD-10-WHO,I69,Sequelae of cerebrovascular disease,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I60-I69/]
Concept,WHO,ICD-10-WHO,I70,Atherosclerosis,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I70-I79/]
Concept,WHO,ICD-10-WHO,I71,Aortic aneurysm and dissection,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I70-I79/]
Concept,WHO,ICD-10-WHO,I72,Other aneurysm and dissection,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I70-I79/]
Concept,WHO,ICD-10-WHO,I73,Other peripheral vascular diseases,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I70-I79/]
Concept,WHO,ICD-10-WHO,I74,Arterial embolism and thrombosis,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I70-I79/]
Concept,WHO,ICD-10-WHO,I77,Other disorders of arteries and arterioles,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I70-I79/]
Concept,WHO,ICD-10-WHO,I78,Diseases of capillaries,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I70-I79/]
Concept,WHO,ICD-10-WHO,I79,"Disorders of arteries, arterioles and capillaries in diseases classified elsewhere",,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I70-I79/]
Concept,WHO,ICD-10-WHO,I80,Phlebitis and thrombophlebitis,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I80-I89/]
Concept,WHO,ICD-10-WHO,I81,Portal vein thrombosis,,,Code,,,,,,3,T,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I80-I89/]
Concept,WHO,ICD-10-WHO,I82,Other venous embolism and thrombosis,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I80-I89/]
Concept,WHO,ICD-10-WHO,I83,Varicose veins of lower extremities,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I80-I89/]
Concept,WHO,ICD-10-WHO,I85,Oesophageal varices,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I80-I89/]
Concept,WHO,ICD-10-WHO,I86,Varicose veins of other sites,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I80-I89/]
Concept,WHO,ICD-10-WHO,I87,Other disorders of veins,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I80-I89/]
Concept,WHO,ICD-10-WHO,I88,Nonspecific lymphadenitis,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I80-I89/]
Concept,WHO,ICD-10-WHO,I89,Other noninfective disorders of lymphatic vessels and lymph nodes,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I80-I89/]
Concept,WHO,ICD-10-WHO,I95,Hypotension,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I95-I99/]
Concept,WHO,ICD-10-WHO,I97,"Postprocedural disorders of circulatory system, not elsewhere classified",,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I95-I99/]
Concept,WHO,ICD-10-WHO,I98,Other disorders of circulatory system in diseases classified elsewhere,,,Code,,,,,,3,N,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I95-I99/]
Concept,WHO,ICD-10-WHO,I99,Other and unspecified disorders of circulatory system,,,Code,,,,,,3,T,9,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/I95-I99/]
Concept,WHO,ICD-10-WHO,J00,Acute nasopharyngitis [common cold],,,Code,,,,,,3,T,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J00-J06/]
Concept,WHO,ICD-10-WHO,J01,Acute sinusitis,,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J00-J06/]
Concept,WHO,ICD-10-WHO,J02,Acute pharyngitis,,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J00-J06/]
Concept,WHO,ICD-10-WHO,J03,Acute tonsillitis,,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J00-J06/]
Concept,WHO,ICD-10-WHO,J04,Acute laryngitis and tracheitis,,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J00-J06/]
Concept,WHO,ICD-10-WHO,J05,Acute obstructive laryngitis [croup] and epiglottitis,,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J00-J06/]
Concept,WHO,ICD-10-WHO,J06,Acute upper respiratory infections of multiple and unspecified sites,,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J00-J06/]
Concept,WHO,ICD-10-WHO,J09,Influenza due to identified zoonotic or pandemic influenza virus,,,Code,,,,,,3,T,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J09-J18/]
Concept,WHO,ICD-10-WHO,J10,Influenza due to identified seasonal influenza virus,,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J09-J18/]
Concept,WHO,ICD-10-WHO,J11,"Influenza, virus not identified",,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J09-J18/]
Concept,WHO,ICD-10-WHO,J12,"Viral pneumonia, not elsewhere classified",,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J09-J18/]
Concept,WHO,ICD-10-WHO,J13,Pneumonia due to Streptococcus pneumoniae,,,Code,,,,,,3,T,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J09-J18/]
Concept,WHO,ICD-10-WHO,J14,Pneumonia due to Haemophilus influenzae,,,Code,,,,,,3,T,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J09-J18/]
Concept,WHO,ICD-10-WHO,J15,"Bacterial pneumonia, not elsewhere classified",,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J09-J18/]
Concept,WHO,ICD-10-WHO,J16,"Pneumonia due to other infectious organisms, not elsewhere classified",,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J09-J18/]
Concept,WHO,ICD-10-WHO,J17,Pneumonia in diseases classified elsewhere,,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J09-J18/]
Concept,WHO,ICD-10-WHO,J18,"Pneumonia, organism unspecified",,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J09-J18/]
Concept,WHO,ICD-10-WHO,J20,Acute bronchitis,,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J20-J22/]
Concept,WHO,ICD-10-WHO,J21,Acute bronchiolitis,,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J20-J22/]
Concept,WHO,ICD-10-WHO,J22,Unspecified acute lower respiratory infection,,,Code,,,,,,3,T,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J20-J22/]
Concept,WHO,ICD-10-WHO,J30,Vasomotor and allergic rhinitis,,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J30-J39/]
Concept,WHO,ICD-10-WHO,J31,"Chronic rhinitis, nasopharyngitis and pharyngitis",,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J30-J39/]
Concept,WHO,ICD-10-WHO,J32,Chronic sinusitis,,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J30-J39/]
Concept,WHO,ICD-10-WHO,J33,Nasal polyp,,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J30-J39/]
Concept,WHO,ICD-10-WHO,J34,Other disorders of nose and nasal sinuses,,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J30-J39/]
Concept,WHO,ICD-10-WHO,J35,Chronic diseases of tonsils and adenoids,,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J30-J39/]
Concept,WHO,ICD-10-WHO,J36,Peritonsillar abscess,,,Code,,,,,,3,T,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J30-J39/]
Concept,WHO,ICD-10-WHO,J37,Chronic laryngitis and laryngotracheitis,,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J30-J39/]
Concept,WHO,ICD-10-WHO,J38,"Diseases of vocal cords and larynx, not elsewhere classified",,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J30-J39/]
Concept,WHO,ICD-10-WHO,J39,Other diseases of upper respiratory tract,,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J30-J39/]
Concept,WHO,ICD-10-WHO,J40,"Bronchitis, not specified as acute or chronic",,,Code,,,,,,3,T,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J40-J47/]
Concept,WHO,ICD-10-WHO,J41,Simple and mucopurulent chronic bronchitis,,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J40-J47/]
Concept,WHO,ICD-10-WHO,J42,Unspecified chronic bronchitis,,,Code,,,,,,3,T,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J40-J47/]
Concept,WHO,ICD-10-WHO,J43,Emphysema,,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J40-J47/]
Concept,WHO,ICD-10-WHO,J44,Other chronic obstructive pulmonary disease,,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J40-J47/]
Concept,WHO,ICD-10-WHO,J45,Asthma,,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J40-J47/]
Concept,WHO,ICD-10-WHO,J46,Status asthmaticus,,,Code,,,,,,3,T,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J40-J47/]
Concept,WHO,ICD-10-WHO,J47,Bronchiectasis,,,Code,,,,,,3,T,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J40-J47/]
Concept,WHO,ICD-10-WHO,J60,Coalworker pneumoconiosis,,,Code,,,,,,3,T,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J60-J70/]
Concept,WHO,ICD-10-WHO,J61,Pneumoconiosis due to asbestos and other mineral fibres,,,Code,,,,,,3,T,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J60-J70/]
Concept,WHO,ICD-10-WHO,J62,Pneumoconiosis due to dust containing silica,,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J60-J70/]
Concept,WHO,ICD-10-WHO,J63,Pneumoconiosis due to other inorganic dusts,,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J60-J70/]
Concept,WHO,ICD-10-WHO,J64,Unspecified pneumoconiosis,,,Code,,,,,,3,T,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J60-J70/]
Concept,WHO,ICD-10-WHO,J65,Pneumoconiosis associated with tuberculosis,,,Code,,,,,,3,T,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J60-J70/]
Concept,WHO,ICD-10-WHO,J66,Airway disease due to specific organic dust,,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J60-J70/]
Concept,WHO,ICD-10-WHO,J67,Hypersensitivity pneumonitis due to organic dust,,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J60-J70/]
Concept,WHO,ICD-10-WHO,J68,"Respiratory conditions due to inhalation of chemicals, gases, fumes and vapours",,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J60-J70/]
Concept,WHO,ICD-10-WHO,J69,Pneumonitis due to solids and liquids,,,Code,,,,,,3,N,10,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/J60-J70/]
